row,differ
Lsa_00001929,none
Lsa_00001929,none
Lsa_00001929,none
Lsa_00001929,none
Lsa_00001929,none
Lsa_00001928,none
Lsa_00001928,none
Lsa_00001927,none
Lsa_00001927,none
Lsa_00001927,none
Lsa_00001927,none
Lsa_00001921,none
Lsa_00001921,none
Lsa_00001921,none
Lsa_00001921,none
Lsa_00001921,none
Lsa_00001921,none
Lsa_00054814,none
Lsa_00048185,none
Lsa_00055495,none
Lsa_00026808,none
Lsa_00026808,none
Lsa_00033924,none
Lsa_00033925,none
Lsa_00033925,none
Lsa_00026871,none
Lsa_00013514,none
Lsa_00003831,none
Lsa_00003831,none
Lsa_00003831,none
Lsa_00054362,repr
Lsa_00024201,none
Lsa_00024201,none
Lsa_00024201,none
Lsa_00024207,none
Lsa_00024207,none
Lsa_00024207,none
Lsa_00024207,none
Lsa_00024207,none
Lsa_00024207,none
Lsa_00035181,none
Lsa_00035450,none
Lsa_00035450,none
Lsa_00035450,none
Lsa_00035450,none
Lsa_00035450,none
Lsa_00035450,none
Lsa_00035450,none
Lsa_00035451,none
Lsa_00035457,none
Lsa_00035458,none
Lsa_00035458,none
Lsa_00031568,none
Lsa_00031568,none
Lsa_00031568,none
Lsa_00031568,none
Lsa_00052132,none
Lsa_00025554,none
Lsa_00025554,none
Lsa_00025555,none
Lsa_00025553,none
Lsa_00025553,none
Lsa_00043606,none
Lsa_00056437,none
Lsa_00029323,none
Lsa_00029323,none
Lsa_00029321,none
Lsa_00029321,none
Lsa_00029326,none
Lsa_00029326,none
Lsa_00029325,none
Lsa_00029325,none
Lsa_00029325,none
Lsa_00029325,none
Lsa_00052320,none
Lsa_00010898,none
Lsa_00010898,none
Lsa_00010898,none
Lsa_00010898,none
Lsa_00010898,none
Lsa_00010891,none
Lsa_00010891,none
Lsa_00010893,none
Lsa_00010893,none
Lsa_00010893,none
Lsa_00010893,none
Lsa_00010893,none
Lsa_00010892,none
Lsa_00010894,repr
Lsa_00015755,none
Lsa_00007948,none
Lsa_00007943,none
Lsa_00007947,none
Lsa_00007947,none
Lsa_00055809,none
Lsa_00050878,none
Lsa_00021668,none
Lsa_00021669,none
Lsa_00050872,repr
Lsa_00021665,none
Lsa_00021665,none
Lsa_00021663,none
Lsa_00021663,none
Lsa_00021663,none
Lsa_00021663,none
Lsa_00021663,none
Lsa_00022310,repr
Lsa_00027794,none
Lsa_00060599,none
Lsa_00004411,none
Lsa_00004412,none
Lsa_00004412,none
Lsa_00004418,none
Lsa_00004418,none
Lsa_00004418,none
Lsa_00004419,none
Lsa_00004419,none
Lsa_00041512,none
Lsa_00019843,none
Lsa_00019843,none
Lsa_00019843,none
Lsa_00019843,none
Lsa_00019843,none
Lsa_00019843,none
Lsa_00019843,none
Lsa_00019843,none
Lsa_00019843,none
Lsa_00002813,none
Lsa_00002814,none
Lsa_00002818,none
Lsa_00002819,none
Lsa_00024093,none
Lsa_00024093,none
Lsa_00024093,none
Lsa_00024093,none
Lsa_00024093,none
Lsa_00024093,none
Lsa_00024093,none
Lsa_00054356,none
Lsa_00012885,none
Lsa_00014549,none
Lsa_00014549,none
Lsa_00014548,none
Lsa_00014548,none
Lsa_00020221,none
Lsa_00012255,none
Lsa_00046177,none
Lsa_00012256,none
Lsa_00046178,none
Lsa_00045460,none
Lsa_00016941,none
Lsa_00016941,none
Lsa_00016941,none
Lsa_00016949,none
Lsa_00016948,none
Lsa_00016948,none
Lsa_00016948,none
Lsa_00016948,none
Lsa_00016948,none
Lsa_00046030,none
Lsa_00026948,none
Lsa_00026948,none
Lsa_00026948,none
Lsa_00026948,none
Lsa_00026946,none
Lsa_00026946,none
Lsa_00026946,none
Lsa_00026946,none
Lsa_00026945,none
Lsa_00026945,none
Lsa_00026945,none
Lsa_00045686,none
Lsa_00010956,none
Lsa_00051558,none
Lsa_00047274,none
Lsa_00016174,none
Lsa_00016175,none
Lsa_00016175,none
Lsa_00005453,none
Lsa_00005455,none
Lsa_00005455,none
Lsa_00005455,none
Lsa_00005455,none
Lsa_00005455,none
Lsa_00005455,none
Lsa_00005455,none
Lsa_00005455,none
Lsa_00005459,none
Lsa_00016178,none
Lsa_00017010,none
Lsa_00017010,none
Lsa_00017010,none
Lsa_00017010,none
Lsa_00017010,none
Lsa_00017011,none
Lsa_00017011,none
Lsa_00042212,none
Lsa_00015701,none
Lsa_00015701,none
Lsa_00015701,none
Lsa_00013528,none
Lsa_00013528,none
Lsa_00013528,none
Lsa_00006223,none
Lsa_00006222,none
Lsa_00006224,none
Lsa_00006224,none
Lsa_00006224,none
Lsa_00006224,none
Lsa_00006224,none
Lsa_00041809,none
Lsa_00041809,none
Lsa_00041809,none
Lsa_00006229,repr
Lsa_00006228,none
Lsa_00051917,none
Lsa_00016050,none
Lsa_00016055,none
Lsa_00016058,none
Lsa_00016058,none
Lsa_00016058,none
Lsa_00016058,none
Lsa_00016058,none
Lsa_00013520,none
Lsa_00013669,none
Lsa_00013662,none
Lsa_00014764,none
Lsa_00014764,none
Lsa_00014764,none
Lsa_00038104,none
Lsa_00038104,none
Lsa_00038104,none
Lsa_00013527,none
Lsa_00033250,none
Lsa_00033250,none
Lsa_00033250,none
Lsa_00033250,none
Lsa_00048132,none
Lsa_00006484,none
Lsa_00003475,none
Lsa_00003475,none
Lsa_00003475,none
Lsa_00003473,none
Lsa_00003471,none
Lsa_00006482,none
Lsa_00006482,none
Lsa_00006482,none
Lsa_00033254,none
Lsa_00033254,none
Lsa_00033254,none
Lsa_00006488,none
Lsa_00003479,none
Lsa_00003479,none
Lsa_00003479,none
Lsa_00003478,none
Lsa_00033256,none
Lsa_00033257,none
Lsa_00007572,none
Lsa_00007570,none
Lsa_00007571,none
Lsa_00004883,none
Lsa_00004880,none
Lsa_00004880,none
Lsa_00004880,none
Lsa_00004880,none
Lsa_00007685,none
Lsa_00007685,none
Lsa_00007685,none
Lsa_00007685,none
Lsa_00040107,none
Lsa_00040107,none
Lsa_00040107,none
Lsa_00040108,none
Lsa_00032231,none
Lsa_00032231,none
Lsa_00032231,none
Lsa_00037605,none
Lsa_00037604,none
Lsa_00037602,none
Lsa_00037602,none
Lsa_00032239,none
Lsa_00032239,none
Lsa_00045880,none
Lsa_00045880,none
Lsa_00007392,none
Lsa_00007392,none
Lsa_00036603,repr
Lsa_00009352,none
Lsa_00009352,none
Lsa_00009352,none
Lsa_00009352,none
Lsa_00009352,none
Lsa_00009352,none
Lsa_00009352,none
Lsa_00009356,none
Lsa_00009356,none
Lsa_00009356,none
Lsa_00015084,none
Lsa_00015084,none
Lsa_00015084,none
Lsa_00005868,none
Lsa_00005868,none
Lsa_00005869,none
Lsa_00005869,none
Lsa_00005862,none
Lsa_00005862,none
Lsa_00005862,none
Lsa_00005861,none
Lsa_00005861,none
Lsa_00005866,none
Lsa_00005864,none
Lsa_00005864,none
Lsa_00031761,none
Lsa_00031767,none
Lsa_00031767,none
Lsa_00031767,none
Lsa_00031765,none
Lsa_00039515,none
Lsa_00039514,none
Lsa_00039514,none
Lsa_00039514,none
Lsa_00039514,none
Lsa_00039513,none
Lsa_00039513,none
Lsa_00039513,none
Lsa_00039513,none
Lsa_00039513,none
Lsa_00039512,none
Lsa_00030490,none
Lsa_00030490,none
Lsa_00033612,repr
Lsa_00033614,none
Lsa_00033614,none
Lsa_00033614,none
Lsa_00033614,none
Lsa_00007397,none
Lsa_00007397,none
Lsa_00007397,none
Lsa_00036260,none
Lsa_00036261,none
Lsa_00044217,none
Lsa_00044217,none
Lsa_00044217,none
Lsa_00038392,none
Lsa_00038392,none
Lsa_00038392,none
Lsa_00035510,repr
Lsa_00035513,none
Lsa_00035512,none
Lsa_00035514,none
Lsa_00035514,none
Lsa_00035514,none
Lsa_00035514,none
Lsa_00035514,none
Lsa_00035514,none
Lsa_00035514,none
Lsa_00028019,none
Lsa_00028019,none
Lsa_00028019,none
Lsa_00028019,none
Lsa_00028012,none
Lsa_00028012,none
Lsa_00028012,none
Lsa_00028012,none
Lsa_00028012,none
Lsa_00028010,none
Lsa_00044301,none
Lsa_00046238,none
Lsa_00046239,none
Lsa_00050131,none
Lsa_00030148,none
Lsa_00030144,none
Lsa_00030147,none
Lsa_00029659,none
Lsa_00029659,none
Lsa_00029659,none
Lsa_00029658,none
Lsa_00029652,none
Lsa_00029652,none
Lsa_00029652,none
Lsa_00029651,none
Lsa_00029651,none
Lsa_00029657,none
Lsa_00029656,none
Lsa_00029656,none
Lsa_00029656,none
Lsa_00029656,none
Lsa_00025142,none
Lsa_00025147,none
Lsa_00034642,none
Lsa_00034642,none
Lsa_00004065,none
Lsa_00004065,none
Lsa_00004065,none
Lsa_00004065,none
Lsa_00004065,none
Lsa_00004065,none
Lsa_00004065,none
Lsa_00004065,none
Lsa_00004065,none
Lsa_00004065,none
Lsa_00004065,none
Lsa_00034646,none
Lsa_00004064,none
Lsa_00004064,none
Lsa_00004064,none
Lsa_00004064,none
Lsa_00004064,none
Lsa_00028471,none
Lsa_00028471,none
Lsa_00028471,none
Lsa_00028471,none
Lsa_00028472,none
Lsa_00027499,none
Lsa_00023422,none
Lsa_00023422,none
Lsa_00023420,none
Lsa_00023421,none
Lsa_00023428,none
Lsa_00023428,none
Lsa_00023428,none
Lsa_00023428,none
Lsa_00045394,none
Lsa_00019469,none
Lsa_00019468,none
Lsa_00055755,none
Lsa_00055754,none
Lsa_00055758,none
Lsa_00018073,none
Lsa_00018073,none
Lsa_00049166,none
Lsa_00052901,none
Lsa_00018079,none
Lsa_00059108,none
Lsa_00059100,none
Lsa_00059101,none
Lsa_00022007,none
Lsa_00022007,none
Lsa_00025054,none
Lsa_00025054,none
Lsa_00049160,none
Lsa_00025057,none
Lsa_00032171,none
Lsa_00025967,none
Lsa_00025967,none
Lsa_00025967,none
Lsa_00025967,none
Lsa_00025967,none
Lsa_00025967,none
Lsa_00020304,none
Lsa_00050222,none
Lsa_00050222,none
Lsa_00050223,none
Lsa_00058053,both
Lsa_00058052,none
Lsa_00011669,none
Lsa_00011669,none
Lsa_00011669,none
Lsa_00011669,none
Lsa_00011669,none
Lsa_00058058,none
Lsa_00042059,none
Lsa_00020714,none
Lsa_00049751,none
Lsa_00049754,none
Lsa_00020717,none
Lsa_00020717,none
Lsa_00020717,none
Lsa_00049756,none
Lsa_00049756,none
Lsa_00049757,none
Lsa_00043259,none
Lsa_00057621,none
Lsa_00057620,none
Lsa_00047139,none
Lsa_00055207,repr
Lsa_00020873,none
Lsa_00053288,none
Lsa_00053281,none
Lsa_00056442,none
Lsa_00006975,none
Lsa_00006975,none
Lsa_00006974,none
Lsa_00006974,none
Lsa_00006974,none
Lsa_00006977,none
Lsa_00006976,none
Lsa_00006976,none
Lsa_00043018,none
Lsa_00043011,none
Lsa_00043010,none
Lsa_00043013,none
Lsa_00043014,none
Lsa_00026093,none
Lsa_00026095,none
Lsa_00026096,none
Lsa_00026096,none
Lsa_00026096,none
Lsa_00026097,none
Lsa_00032311,none
Lsa_00032311,none
Lsa_00052480,none
Lsa_00052480,none
Lsa_00052483,none
Lsa_00052484,none
Lsa_00051667,none
Lsa_00029519,none
Lsa_00029519,none
Lsa_00029515,none
Lsa_00029515,none
Lsa_00052154,none
Lsa_00051596,none
Lsa_00048837,none
Lsa_00048834,none
Lsa_00048838,repr
Lsa_00050540,none
Lsa_00027059,none
Lsa_00027059,none
Lsa_00027059,none
Lsa_00027059,none
Lsa_00027056,none
Lsa_00027055,none
Lsa_00027053,none
Lsa_00027053,none
Lsa_00027051,none
Lsa_00027051,none
Lsa_00027051,none
Lsa_00027051,none
Lsa_00023747,none
Lsa_00023740,foot
Lsa_00019068,none
Lsa_00019066,none
Lsa_00041565,repr
Lsa_00017937,none
Lsa_00006661,none
Lsa_00006661,none
Lsa_00038152,both
Lsa_00048168,none
Lsa_00026651,none
Lsa_00004602,none
Lsa_00004602,none
Lsa_00004602,none
Lsa_00004602,none
Lsa_00004609,none
Lsa_00004608,foot
Lsa_00011698,none
Lsa_00011698,none
Lsa_00011695,none
Lsa_00011695,none
Lsa_00011695,none
Lsa_00011695,none
Lsa_00011695,none
Lsa_00011695,none
Lsa_00011695,none
Lsa_00011695,none
Lsa_00011695,none
Lsa_00011695,none
Lsa_00011690,none
Lsa_00011692,none
Lsa_00011693,none
Lsa_00004422,none
Lsa_00012355,none
Lsa_00012355,none
Lsa_00012355,none
Lsa_00002608,none
Lsa_00002608,none
Lsa_00002608,none
Lsa_00052699,foot
Lsa_00045638,none
Lsa_00045638,none
Lsa_00047921,none
Lsa_00011526,none
Lsa_00011526,none
Lsa_00011526,none
Lsa_00011526,none
Lsa_00011526,none
Lsa_00011525,none
Lsa_00011525,none
Lsa_00017201,none
Lsa_00017201,none
Lsa_00017202,none
Lsa_00017202,none
Lsa_00017202,none
Lsa_00017202,none
Lsa_00017202,none
Lsa_00009471,none
Lsa_00009471,none
Lsa_00009471,none
Lsa_00009471,none
Lsa_00009471,none
Lsa_00045632,none
Lsa_00008577,none
Lsa_00008577,none
Lsa_00008577,none
Lsa_00008577,none
Lsa_00008577,none
Lsa_00037395,none
Lsa_00037395,none
Lsa_00037394,none
Lsa_00037394,none
Lsa_00037394,none
Lsa_00014876,foot
Lsa_00047003,none
Lsa_00015560,none
Lsa_00047072,none
Lsa_00013582,none
Lsa_00013582,none
Lsa_00043976,none
Lsa_00043976,none
Lsa_00007723,none
Lsa_00007723,none
Lsa_00007723,none
Lsa_00007723,none
Lsa_00007723,none
Lsa_00007723,none
Lsa_00007723,none
Lsa_00007720,none
Lsa_00007720,none
Lsa_00007720,none
Lsa_00007726,none
Lsa_00007728,none
Lsa_00007728,none
Lsa_00007728,none
Lsa_00007728,none
Lsa_00007728,none
Lsa_00013377,none
Lsa_00003072,none
Lsa_00003072,none
Lsa_00036446,none
Lsa_00036446,none
Lsa_00036446,none
Lsa_00036446,none
Lsa_00036442,none
Lsa_00036443,none
Lsa_00036441,none
Lsa_00036441,none
Lsa_00045650,none
Lsa_00006007,none
Lsa_00038196,both
Lsa_00030775,none
Lsa_00044528,none
Lsa_00044528,none
Lsa_00044528,none
Lsa_00044525,none
Lsa_00008761,none
Lsa_00008764,none
Lsa_00008764,none
Lsa_00009493,none
Lsa_00009493,none
Lsa_00009494,none
Lsa_00009494,none
Lsa_00009494,none
Lsa_00018568,none
Lsa_00018568,none
Lsa_00018568,none
Lsa_00018568,none
Lsa_00032375,none
Lsa_00032376,none
Lsa_00032376,none
Lsa_00032376,none
Lsa_00032376,none
Lsa_00032376,none
Lsa_00032372,none
Lsa_00032378,none
Lsa_00032378,none
Lsa_00032378,none
Lsa_00032378,none
Lsa_00032378,none
Lsa_00032379,none
Lsa_00001394,repr
Lsa_00001394,repr
Lsa_00001397,none
Lsa_00001397,none
Lsa_00001397,none
Lsa_00001397,none
Lsa_00001392,repr
Lsa_00001393,repr
Lsa_00001393,repr
Lsa_00001393,repr
Lsa_00001398,none
Lsa_00040317,none
Lsa_00040318,none
Lsa_00047770,none
Lsa_00047770,none
Lsa_00047770,none
Lsa_00035789,none
Lsa_00035789,none
Lsa_00031666,none
Lsa_00037474,none
Lsa_00037476,none
Lsa_00037477,none
Lsa_00037477,none
Lsa_00037477,none
Lsa_00037477,none
Lsa_00037477,none
Lsa_00037477,none
Lsa_00037477,none
Lsa_00037477,none
Lsa_00037478,none
Lsa_00037479,none
Lsa_00037479,none
Lsa_00031137,none
Lsa_00031137,none
Lsa_00031137,none
Lsa_00031137,none
Lsa_00031138,none
Lsa_00039722,none
Lsa_00039723,none
Lsa_00039720,none
Lsa_00030841,none
Lsa_00030841,none
Lsa_00009149,none
Lsa_00032977,none
Lsa_00032977,none
Lsa_00041046,none
Lsa_00041040,none
Lsa_00030265,none
Lsa_00030261,none
Lsa_00030261,none
Lsa_00030261,none
Lsa_00030262,none
Lsa_00030262,none
Lsa_00033408,none
Lsa_00038458,none
Lsa_00038458,none
Lsa_00033405,none
Lsa_00038451,none
Lsa_00050849,none
Lsa_00035720,none
Lsa_00035720,none
Lsa_00035724,none
Lsa_00017722,none
Lsa_00018699,none
Lsa_00018699,none
Lsa_00018699,none
Lsa_00018699,none
Lsa_00018699,none
Lsa_00018699,none
Lsa_00018699,none
Lsa_00043834,none
Lsa_00043834,none
Lsa_00022632,none
Lsa_00022632,none
Lsa_00022632,none
Lsa_00022632,none
Lsa_00022633,none
Lsa_00010626,none
Lsa_00020935,none
Lsa_00020935,none
Lsa_00020935,none
Lsa_00020935,none
Lsa_00017721,none
Lsa_00017721,none
Lsa_00020936,none
Lsa_00020936,none
Lsa_00020936,none
Lsa_00022183,none
Lsa_00022183,none
Lsa_00022183,none
Lsa_00022183,none
Lsa_00022183,none
Lsa_00022183,none
Lsa_00022183,none
Lsa_00036361,none
Lsa_00022188,none
Lsa_00022188,none
Lsa_00022188,none
Lsa_00060706,none
Lsa_00060701,none
Lsa_00055386,none
Lsa_00010625,none
Lsa_00032086,none
Lsa_00032086,none
Lsa_00032086,none
Lsa_00032086,none
Lsa_00010622,none
Lsa_00010622,none
Lsa_00010622,none
Lsa_00023580,none
Lsa_00023580,none
Lsa_00023580,none
Lsa_00023583,none
Lsa_00023583,none
Lsa_00023585,none
Lsa_00023585,none
Lsa_00023585,none
Lsa_00023585,none
Lsa_00023585,none
Lsa_00023585,none
Lsa_00023585,none
Lsa_00023585,none
Lsa_00023587,none
Lsa_00004063,none
Lsa_00053976,none
Lsa_00038951,none
Lsa_00038951,none
Lsa_00058324,none
Lsa_00033188,none
Lsa_00033188,none
Lsa_00033188,none
Lsa_00033188,none
Lsa_00033188,none
Lsa_00033181,none
Lsa_00019517,none
Lsa_00019517,none
Lsa_00019517,none
Lsa_00048367,none
Lsa_00021083,none
Lsa_00021083,none
Lsa_00048369,none
Lsa_00024916,none
Lsa_00024916,none
Lsa_00024916,none
Lsa_00054478,none
Lsa_00011177,repr
Lsa_00002217,none
Lsa_00002217,none
Lsa_00002217,none
Lsa_00002447,none
Lsa_00002443,none
Lsa_00002443,none
Lsa_00002443,none
Lsa_00027461,none
Lsa_00027461,none
Lsa_00054510,none
Lsa_00054511,repr
Lsa_00049091,both
Lsa_00049095,none
Lsa_00050382,none
Lsa_00058159,none
Lsa_00054513,repr
Lsa_00049545,none
Lsa_00049546,none
Lsa_00020112,none
Lsa_00020110,none
Lsa_00020119,none
Lsa_00020118,none
Lsa_00032282,none
Lsa_00021345,repr
Lsa_00021345,repr
Lsa_00011097,none
Lsa_00011097,none
Lsa_00021344,none
Lsa_00021344,none
Lsa_00011238,none
Lsa_00011238,none
Lsa_00011236,none
Lsa_00011236,none
Lsa_00011236,none
Lsa_00011236,none
Lsa_00042575,none
Lsa_00011234,none
Lsa_00057816,none
Lsa_00053122,none
Lsa_00053124,none
Lsa_00051416,repr
Lsa_00051416,repr
Lsa_00051412,none
Lsa_00043199,none
Lsa_00043199,none
Lsa_00043191,none
Lsa_00043222,none
Lsa_00043222,none
Lsa_00011304,none
Lsa_00011304,none
Lsa_00011305,none
Lsa_00012967,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00009178,none
Lsa_00012963,none
Lsa_00012963,none
Lsa_00012963,none
Lsa_00012963,none
Lsa_00012963,none
Lsa_00012963,none
Lsa_00012963,none
Lsa_00012963,none
Lsa_00012963,none
Lsa_00007253,none
Lsa_00007252,none
Lsa_00007252,none
Lsa_00007251,none
Lsa_00007251,none
Lsa_00007251,none
Lsa_00007251,none
Lsa_00007250,repr
Lsa_00007256,none
Lsa_00007255,none
Lsa_00007255,none
Lsa_00007255,none
Lsa_00007255,none
Lsa_00007254,none
Lsa_00007254,none
Lsa_00007254,none
Lsa_00040551,repr
Lsa_00001158,none
Lsa_00040369,none
Lsa_00028261,none
Lsa_00028266,none
Lsa_00028266,none
Lsa_00028266,none
Lsa_00028266,none
Lsa_00039121,none
Lsa_00001349,none
Lsa_00001349,none
Lsa_00001349,none
Lsa_00007879,none
Lsa_00007878,none
Lsa_00007876,none
Lsa_00007873,none
Lsa_00007873,none
Lsa_00020250,none
Lsa_00020253,none
Lsa_00041689,none
Lsa_00041686,none
Lsa_00041685,none
Lsa_00041685,none
Lsa_00041685,none
Lsa_00045599,none
Lsa_00045594,none
Lsa_00014470,none
Lsa_00038291,none
Lsa_00038294,none
Lsa_00038294,none
Lsa_00038294,none
Lsa_00038297,none
Lsa_00038297,none
Lsa_00038297,none
Lsa_00008493,none
Lsa_00008493,none
Lsa_00008493,none
Lsa_00008493,none
Lsa_00008493,none
Lsa_00049930,none
Lsa_00049931,none
Lsa_00046483,none
Lsa_00042907,none
Lsa_00032410,none
Lsa_00032410,none
Lsa_00032416,none
Lsa_00014765,none
Lsa_00018603,none
Lsa_00052053,none
Lsa_00025603,none
Lsa_00025603,none
Lsa_00037966,none
Lsa_00037966,none
Lsa_00025606,none
Lsa_00025606,none
Lsa_00025606,none
Lsa_00037965,none
Lsa_00006395,none
Lsa_00006395,none
Lsa_00006395,none
Lsa_00006395,none
Lsa_00003145,none
Lsa_00006390,none
Lsa_00006390,none
Lsa_00006390,none
Lsa_00006399,none
Lsa_00003149,none
Lsa_00003149,none
Lsa_00003149,none
Lsa_00003149,none
Lsa_00003148,none
Lsa_00003148,none
Lsa_00003148,none
Lsa_00003148,none
Lsa_00003148,none
Lsa_00037213,none
Lsa_00037213,none
Lsa_00037213,none
Lsa_00037213,none
Lsa_00037215,none
Lsa_00037216,none
Lsa_00037934,none
Lsa_00033026,none
Lsa_00006643,none
Lsa_00006644,none
Lsa_00039912,none
Lsa_00039912,none
Lsa_00039915,none
Lsa_00020534,none
Lsa_00020534,none
Lsa_00020534,none
Lsa_00013799,repr
Lsa_00013794,none
Lsa_00013793,none
Lsa_00007119,none
Lsa_00008138,none
Lsa_00024289,none
Lsa_00021507,none
Lsa_00021507,none
Lsa_00024283,none
Lsa_00024283,none
Lsa_00024280,none
Lsa_00024287,none
Lsa_00024287,none
Lsa_00024284,none
Lsa_00024284,none
Lsa_00024284,none
Lsa_00024284,none
Lsa_00024284,none
Lsa_00035102,none
Lsa_00035102,none
Lsa_00035102,none
Lsa_00035101,none
Lsa_00035106,none
Lsa_00035104,none
Lsa_00036104,none
Lsa_00032658,none
Lsa_00025888,none
Lsa_00025882,none
Lsa_00001452,none
Lsa_00001452,none
Lsa_00001452,none
Lsa_00025880,none
Lsa_00036101,none
Lsa_00036101,none
Lsa_00034433,none
Lsa_00018958,none
Lsa_00018958,none
Lsa_00018958,none
Lsa_00018958,none
Lsa_00018958,none
Lsa_00018959,none
Lsa_00018957,none
Lsa_00018957,none
Lsa_00028704,none
Lsa_00028704,none
Lsa_00028704,none
Lsa_00043082,none
Lsa_00012036,none
Lsa_00012036,none
Lsa_00031309,none
Lsa_00031309,none
Lsa_00024607,none
Lsa_00024607,none
Lsa_00024607,none
Lsa_00024607,none
Lsa_00024607,none
Lsa_00031301,none
Lsa_00034768,none
Lsa_00034765,both
Lsa_00030653,none
Lsa_00030655,none
Lsa_00030655,none
Lsa_00030655,none
Lsa_00030655,none
Lsa_00030655,none
Lsa_00030654,none
Lsa_00010811,foot
Lsa_00010816,none
Lsa_00010819,none
Lsa_00010819,none
Lsa_00010819,none
Lsa_00007330,none
Lsa_00007331,none
Lsa_00024708,none
Lsa_00051165,none
Lsa_00023953,none
Lsa_00023953,none
Lsa_00023953,none
Lsa_00055886,none
Lsa_00035973,none
Lsa_00035973,none
Lsa_00035975,none
Lsa_00035975,none
Lsa_00035975,none
Lsa_00060515,none
Lsa_00060512,foot
Lsa_00060510,none
Lsa_00060519,none
Lsa_00029949,none
Lsa_00029946,none
Lsa_00029943,none
Lsa_00029943,none
Lsa_00029943,none
Lsa_00038616,none
Lsa_00025070,none
Lsa_00003232,none
Lsa_00020737,none
Lsa_00020737,none
Lsa_00020737,none
Lsa_00020737,none
Lsa_00055266,none
Lsa_00011022,none
Lsa_00011022,none
Lsa_00011022,none
Lsa_00019235,repr
Lsa_00022397,none
Lsa_00022396,none
Lsa_00022396,none
Lsa_00022396,none
